we are never ever getting forever     ㅇㅇ(110.12) 
잘함 잘하는데 밋밋함 노잼     ㅇㅇ(223.39) 
베이식이 음원 1위할거 같은데?     ㅇㅇ(39.7) 
뿌리 순한맛 ㅋㅋ 뿌순이 ㅋㅋ     ㅇㅇ(220.80) 
깐부잖아 패배ㅋㅋㅋㅌㅋㅋㅋ     ㅇㅇ(211.219) 
리무진이 퀄리티도 좆되네     ㅇㅇ(39.115) 
쿤타 생각 : 나보다 목소리 좋고 노래도 잘 부르노..     ㅇㅇ(180.230) 
훅은 7years 개똑같은데     ㅇㅇ(182.226) 
쿤타 표정 좆박았노ㅋㅋㅋㅋㅋ     ㅇㅇ(223.39) 
이노래도 존나좋네 ㄹㅇ     ㅅㅇㅋㄴ 
비오 음원1위 쇼미10 우승!     ㅇㅇ(211.36) 
베이식 릴러말즈가 무줘권 1등극     ㅇㅇ(14.6) 
저게 피쳐링이지ㅋㅋㅋ     ㅇㅇ(211.36) 
슈스케     ㅇㅇ(112.163) 
싱잉까던 틀딱 틀니압수 ㅋㅋㅋㅋㅋㅋ     단풍 
회전목마 그리우면 개추 ㅋㅋ     ㅇㅇ(112.185) 
확실히 쿤따보다는 낫노     ㅇㅇ(222.235) 
그래 시발 이게 싱잉랩이지     ㅇㅇ(222.117) 
노래 존나잘뽑았다 억까 사절     ㅇㅇ(106.102) 
===11/20 00:52:42===
리무진 특징)     ㅇㅇ(223.38) 
비오 우승     ㅇㅇ(114.202) 
노 에다가 이기이기야 이거 빼박 아니냐?     측하사(223.62) 
아오 씨발 힙찔이들아 쫌 꺼져     ㅇㅇ(218.239) 
이거 시발 7years 아니노 ㅋㅋ     ㅇㅇ(183.109) 
여자들이 피쳐링차이가 송민호 염따인데 ㅅㅂ     ㅇㅇ(103.226) 
쿤타 패배 직감했노 ㅋㅋ     노무현(115.140) 
고급졌다 ㅇㅇ     ㅇㅇ(211.248) 
똥마이노 많이 늘었노     마마(61.105) 
회전목마, 리무진 << 왜 억까당하노 ㅋㅋ     ㅇㅇ(211.58) 
진짜 뿌리가 존나 잘하는거였넼ㅋㅋㅋㅋㅋ     ㅇㅇ(223.33) 
피쳐링 없었으면 더 나았을듯     ㅇㅇ(110.70) 
이상하네 분명 선공개에서 좆구렸는데     ㅇㅇ(211.245) 
오늘 투탑 노래 알려준다 반박안받음     ㅇㅇ(118.235) 
념글 요청) 머드 1차 진 이유     ㅇㅇ(110.70) 
쿤타 표정이 말해주네 ㅋㅋㅋㅋㅋ     ㅇㅇ(112.72) 
니네씨발 깐부잖아 들을래 리무진들을래     oo(112.152) 
노래 벌써 기억안남 씹ㅋㅋㅋㅋㅋㅋㅋㄱㅋㅋㅋ     ㅇㅇ(1.250) 
쿤타보단 나은거 같은데 ㅋㅋ     ㅇㅇ(110.70) 
음원 1위 곡 나왔다 ㅋㅋㅋㅋㅋㅋㅋ     ㅇㅇ(223.62) 
송민호, 비오     ㅇㅇ(119.69) 
베이식 우승     ㅇㅇ(49.174) 
깐부잖아 이지랄하던것보다는 천배 낫네 시바ㅋㅋㅋㅋㅋㅋㅋ     누마즈앞바.. 
세련됐네     ㅇㅇ(211.36) 
비오가 음원 1위하겠네     ㅇㅇ(220.73) 
근데 걍 9가 존나좋음     키움의겁없.. 
슈퍼스타K 본선 2시간만에 종료 ㅅㅅㅅ     ㅇㅇ(211.198) 
좆같노      ㅇㅇ(183.104) 
===11/20 00:52:48===
진지하게 오늘 무대순위 1위머드 2위 베이식     ㅇㅇ(118.235) 
이제 노래 더 없지? 자도 되냐??     ㅇㅇ(124.50) 
음원 대박이겠네     ㅇㅇ(106.101) 
이새끼 그리워서 미치겠으면 개추.jpg     ㅇㅇ(58.230) 
ㄹㅇ 알고보니 시대를 앞서간새끼     ㅇㅇ(125.251) 
걍 쇼미4 나온 베이식 송민호가 젤 잘함 ㅋㅋㅋㅋ     ㅇㅇ(14.35) 
아이돌년은 어케만나는거냐     ㅇㅇ(125.176) 
이게 랩이냐     갑주무사 
진짜 존나 좋은데 ?ㅋㅋㅋㅋㅋㅋㅋㅋㅌㅌ     B1ackRose 
솔직히 존나 좋음 ㅋㅋㅋㅋ     ㅇㅇ(121.167) 
비오우승ㅋㅋㅋㅋㅋㅋㅋㅋ     ㅇㅇ(125.133) 
지리는데?     ㅇㅇ(121.132) 
깐부 패뱈ㅋㅋㅋㅋ     ㅇㅇ(222.251) 
노래 개잘뽑았네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ     ㅇㅇ(39.115) 
루카스그레이엄노래 생각난다했는데 그런사람들 많노 ㅋㅋ     ㅇㅇ(223.38) 
비오는 갓이다 진짜로ㅋㅋㅋㅋㅋ     ㅋㅋㅋ(118.235) 
개찢었다 ㄹㅇ     ㅇㅇ(223.62) 
쇼미더머니 망친 범인 2명     ㅇㅇ(27.119) 
머드만 힙합이다 나머진 싹다나가 씨발 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ     ㅇㅇ(121.187) 
오늘 회차 레전드아님?     ㄹㅇ(39.7) 
존나좋네 씨바께 베이식 개노잼 랩 느그나 들어라     ㅇㅇ(222.97) 
뷰지들 터질려고 하네     내꼮뛰 
===11/20 00:52:54===
음원은 비오아니면 베이식이네     ㅇㅇ(58.238) 
싱잉랩이 흥할수밖에없네     윤앤재이 
비오 얘는 쿤타 싫어하냐?     ㅇㅇ(121.143) 
뭔가 좀 부족한데 좀 아쉽노     ㅇㅇ (112.161) 
언젠가는 살거임 리무진~     ㅇㅇ(223.39) 
솔직히 비오가 셀프캐리했다 이건     세종대가고.. 
응디판다님 그립읍니다...     ㅇㅇ(223.62) 
팝송 어디서 주워온 느낌이네     ㅇㅇ(223.33) 
개무난한데 너무잔잔함     ㅇㅇ(39.121) 
시발 존나구리네     ㅇㅇ(125.180) 
이거 근데 스포대로라면     ㅇㅇ(222.96) 
쇼미10<---락페스티벌      ㅇㅇ(211.216) 
비트나 구성이 너무 루즈한구같아     ㅇㅇ(211.220) 
이건 아이돌노랜데 그냥     ㅇㅇ(222.104) 
루크그라함 노래 뱈낀거 아님? 7이어즈      ㅁㅁ(211.186) 
노래는 좋은데 진짜 걍 랩이 이니라 대중가요네     ㅇㅇ(182.217) 
음원순위 비오>베이식>머드>신스  반박시 힙알못     148cm 
베이식 비오 <- 얘네가 음원 먹을듯     A$APLUKE 
노래제목 노래 랩까지 다좆발림 ㅋㅋㅋㅋㅋ     ㅇㅇ(121.131) 
음원1위확정ㅋㅋ     ㅇㅇ(49.166) 
비오 노래 왤케잘하냐     ㅇㅇ(220.79) 
음원순위 예상     ㅇ(121.151) 
이새끼 무대가 더 힙합같아보이네..     ㅇㅇ(49.171) 
===11/20 00:53:00===
깐부 <~~~ 갑자기 똥냄새 존나 남 ㅋㅋㅋㅋㅋ     ㅇㅇ(112.150) 
존나좋네 씨바께 베이식 개노잼 랩 느그나 들어라 ㅇ     ㅇㅇ(222.97) 
영화 엔딩곡 같음     ㅇㅇ(49.174) 
노래는 잘뽑았네     ㅇㅇ(183.78) 
스타렉스도 과분하면 개추 ㅋㅋㅋㅋㅋ     ㅇㅇ(59.7) 
리아 <~ 이년이랑 사귀고 싶으면 개추 ㅋㅋ     ㅇㅇ(223.62) 
쿤타 패배 직감했노 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ     ㅇㅇ(219.254) 
아넌아 좀 설치지 마라     ㅇㅇ(1.229) 
이게 음원 1위각인데????존나 좋네     ㅇㅇ(210.223) 
회전목마 걍 이번주에 내보내는게 좋았을듯     ㅇㅇ(124.54) 
존나좋은데 랩도 나오고     ㅇㅇ(115.137) 
그레이 비트 숨겨놨네 ㅋㅋ     ㅇㅇ(118.235) 
노래 좋긴한데 베이식이 1등은 먹을듯     ㅇㅇ(116.43) 
쿤타표정 존나 짠하네 ㅅㅂ     ㅇㅇ(180.67) 
까만 리무진 보며 꿈을 키웠지ㅋㅋㅋㅋㅋㅋㅋ     ㅇㅇ(122.39) 
개보지년들이 싫으면 니들이 좀 가라 씨발     ㅇㅇ(223.62) 
쇼미더머니가 아니라 쇼음악중심     ㅇㅇ(119.204) 
비오 우승 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ     ㅇㅇ(39.115) 
외국 팝송들 표절안걸리게 교묘하게 짬뽕해놨노     ㅇㅇ(110.11) 
좋은데 아이돌노래같다     ㅇㅇ(121.175) 
틀딱듀오 바로 컽 ㅋㅋㅋ     ㅇㅇ(112.152) 
쿤디판다 이새끼 그립네     Jvckiwai 
어짜피 둘다 노래했는데 뭐 ㅋㅋ     ㅇㅇ(117.111) 
예수쟁이 까부는거 킹받     ㅇㅇ(49.164) 
존나좋네 씨바께 베이식 개노잼 랩 느그나 들어라      ㅇㅇ(222.97) 
아넌은 존잘인줄 알았는데 볼 수록 ㅋㅋㅋ     ㅇㅇ(218.146) 
아넌 억텐 << 멱살잡고 후려패고싶으면 개추 ㅋㅋ     ㅇㅇ(121.166) 
나만 쿤타가 바를것같노?     NEWBEE 
===11/20 00:53:06===
좆따 나가리데스네 ㅋㅋㅋ     ㅇㅇ(118.218) 
뿌리 <— 존나 그리우면 개추 ㅋㅋㅋ     ㅇㅇ(121.141) 
걍 회전목마 자이언티가 젤 잘한듯     ㅇㅇ(58.120) 
이걸 어케이기냐     ㅇㅇ(118.42) 
도끼 << 존나 그리우면 개추     ㅇㅇ(210.218) 
리무진 비오가 부르면..txt     ㅇㅇ(223.39) 
붐뱁은 솔직히 금방 질려     ㅅㅂㅈㄷ(59.23) 
이끼이끼야야     ㅇㅇ(112.147) 
미리보기부터 이거 존나 좋았음 ㅋㅋㅋㅋ     ㅇㅇ(121.167) 
세미파이널 스포 빛삭.     ㅇㅇ 
이딴게 힙합이란다 하     ㅇㅇ(39.118) 
근데 여기서 백날 누가낫네해도      youyeon(125.133) 
좆전목마<<<<리무진이면 개추 ㅋㅋㅋㅋㅋ     ㅇㅇ 
진짜 랩 언제하냐고     oo 
말만 좀 빨리하는 발라드 아니냐?     ㅇㅇ(125.191) 
국민가수 나갈 새끼들이 한트럭이네     ㅇㅇ(211.225) 
존나좋네 씨바께 베이식 개노잼 랩 느그나 들어라 ㅇ     ㅇㅇ(222.97) 
노래개좋음ㅋㅋㅋ     ㅇㅇ(59.5) 
비오 우승 각 보인다 ㄹㅇ     ㅇㅇ(180.226) 
뭔가 포스트말론 무대 참고 많이한 느낌??     92(1.255) 
깐부=단어부터 촌스러움     ㅇㅇ(218.147) 
아넌 ㅅㅂ ㅋㅋ     ㅇㅇ(211.112) 
===11/20 00:53:12===
그냥 얘 잘한거였으면 개추ㅋㅋ     ㅇㅇ(203.100) 
7years 같노     가대쓱붕(218.52) 
7years 아님?     ㅇㅇ(220.116) 
오늘자 자동차 힙합 원탑 투표     ㅇㅇ(175.223) 
영어 가사로 잘 선택한듯 ㅇㅇ     ㅇㅇ(223.39) 
소코도모가 제일잘했다     ㅇㅇ(112.163) 
아니 머 스트레이키즈 신곡 같노 ㅋㅋㅋㅋㅋㅋㅋ     첼파드 
굿바이 비오 ㅋㅋㅋ     ㅇㅇ(182.211) 
비오 <<<< 걍 이새끼가 쇼미 우승이면 개추     ㅇㅇ(172.107) 
인디밴드노래들 이거보다 좋은거많음     ㅇㅇ(175.212) 
Once I was seven years old~     ㅇㅇ(210.121) 
깐부는 제목이 깐부인거에서부터 망함     ㅇㅇ(175.223) 
회전목마 차트에서 꺼져!!!!     ㅇㅇ(39.7) 
쿤타는 랩언제하냐며 비오는 힙합 ㅇㅈㄹ 씹년들ㅋㅋ     ㅇㅇ(180.66) 
와 진짜 개미쳤다 진짜…. 미친년들 ㅋㅋㅋ     ㅇㅇ(211.230) 
존나좋네 씨바께 베이식 개노잼 랩 느그나 들어라      ㅇㅇ(222.97) 
쇼미지?     ㅇㅇㅇ(118.235) 
랩이냐 까는새끼들 적어도 본선중에선 많이한편임 ㅋㅋㅋ     ㅇㅇ 
그레이노마팀 텐션 ㅈㄴ좋네     ㅇㅇ(118.216) 
아넌딜 존나 나대네     ㅇㅇ(175.202) 
비오 우승     ㅇㅇ(59.20) 
===11/20 00:53:17===
다들 노래하다가 생색내듯 랩 몇마디 우겨넣기 ㅋㅋㅋ     ㅇㅇ(125.180) 
이건 딱 취향차이로 갈리겠네     ㅁㄴㅇㄹ(58.78) 
줌들 대거 유입     ㅇㅇ(59.28) 
손가락하트 시발 이건 좀     ㅇㅇ(121.167) 
와 음원 ㅈㄴ 잘 될듯 ㅋㅋㅋㅋㅋ     ㅇㅇ(115.143) 
멜론 비오 1등 베이식2등될듯     ㅇㅇ(183.98) 
산이버리고 yg가고싶어 좃부비노ㅋㅋㅋ     ㅇㅇ(210.117) 
벌써 기억안나노     ㅇㅇ(59.151) 
좋은데 아이돌노래같다 <<< ㅇㅈ     ㅇㅇ(211.220) 
돈~내놔~     ㅇㅇ(220.120) 
회전목마 개같이 멸망 ㅋㅋㅋㅋㅋㅋㅋㅋ     ㅇㅇ(223.62) 
비오 존나빠네     ㅇ(115.21) 
와 진짜 여자밖에 없구나 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ     ㅇㅇ(39.124) 
노래개좋다     Rovie 
이거 누가 이겼음?     ㅇㅇ 
Once I was seven years old ~     오루나 
씨발 좆나역겹네     ㅇㅇ(117.111) 
아이돌 다 리스풱하지 ㅋㅋㅋㅋㅋㅋㅋ     ㅇㅇ 
애미 씨발 ㅋㅌㅋㅋㅋㅋ     ㅇㅇ(1.238) 
===11/20 00:53:23===
와씨 이건 누가 이길지 1도 모르겟네     머영웅 
리무진 <<< 씽잉뿌리 호소인ㅋㅋ     ㅇㅇ(218.55) 
존나 동요같은데ㅋㅋㅋ시발     ㅇㅇ(112.153) 
7years 사비랑 존똑이면 개추     올이너굴 
여기서 아무리 개지랄하도 둘 다 차트 먹을예정 ㅋㅋㅋㅋㅋ     ㅇㅇ 
송줌들 좋아 죽노 ㅋㅋㅋㅋㅋㅋㅋ     ㅇㅇ(223.62) 
뷰지년들 꺄하는데서 게임 끝났다고보면됨     ㅇㅇ(223.33) 00:52 
